edinet_code,ticker,name_ja,name_en,industry,listed,search_text
E02419,64170,株式会社三共,"SANKYO CO.,LTD.",Machinery,True,"株式会社三共 sankyo co.,ltd. 64170"
E02421,62910,日本エアーテック株式会社,"AIRTECH JAPAN,LTD.",Machinery,True,"日本エアーテック株式会社 airtech japan,ltd. 62910"
E02423,79170,ＺＡＣＲＯＳ株式会社,ZACROS Corporation,Chemicals,True,ｚａｃｒｏｓ株式会社 zacros corporation 79170
E02424,64190,株式会社マースグループホールディングス,Mars Group Holdings Corporation,Machinery,True,株式会社マースグループホールディングス mars group holdings corporation 64190
E02425,79080,株式会社きもと,"KIMOTO CO.,LTD.",Chemicals,True,"株式会社きもと kimoto co.,ltd. 79080"
E02427,79060,ヨネックス株式会社,"YONEX CO.,LTD.",Other Products,True,"ヨネックス株式会社 yonex co.,ltd. 79060"
E02428,79020,株式会社ソノコム,"SONOCOM CO.,LTD.",Other Products,True,"株式会社ソノコム sonocom co.,ltd. 79020"
E02429,,中央化学株式会社,"CHUO KAGAKU CO.,LTD.",Chemicals,False,"中央化学株式会社 chuo kagaku co.,ltd. "
E02430,,ＭＩＣＳ化学株式会社,"MICS CHEMICAL CO.,LTD.",Chemicals,False,"ｍｉｃｓ化学株式会社 mics chemical co.,ltd. "
E02431,69070,ジオマテック株式会社,"GEOMATEC CO.,LTD.",Electric Appliances,True,"ジオマテック株式会社 geomatec co.,ltd. 69070"
E02433,,株式会社　桑山,KUWAYAMA CORPORATION,Other Products,False,株式会社　桑山 kuwayama corporation 
E02435,78850,タカノ株式会社,"TAKANO CO.,Ltd.",Other Products,True,"タカノ株式会社 takano co.,ltd. 78850"
E02438,59820,株式会社マルゼン,"MARUZEN CO., LTD.",Metal Products,True,"株式会社マルゼン maruzen co., ltd. 59820"
E02439,78780,株式会社光・彩,"Kohsai Co.,Ltd.",Other Products,True,"株式会社光・彩 kohsai co.,ltd. 78780"
E02441,78770,永大化工株式会社,"EIDAI KAKO CO.,LTD.",Chemicals,True,"永大化工株式会社 eidai kako co.,ltd. 78770"
E02442,59560,トーソー株式会社,"TOSO CO., LTD.",Metal Products,True,"トーソー株式会社 toso co., ltd. 59560"
E02444,78740,レック株式会社,"LEC,INC.",Chemicals,True,"レック株式会社 lec,inc. 78740"
E02445,59650,株式会社フジマック,FUJIMAK CORPORATION,Metal Products,True,株式会社フジマック fujimak corporation 59650
E02446,,株式会社アーク,Ark Corporation,Others,False,株式会社アーク ark corporation 
E02447,73990,株式会社ナンシン,"NANSIN CO., LTD.",Transportation Equipments,True,"株式会社ナンシン nansin co., ltd. 73990"
E02448,59030,シンポ株式会社,"SHINPO CO.,LTD.",Metal Products,True,"シンポ株式会社 shinpo co.,ltd. 59030"
E02449,,日本フォームサービス株式会社,"NIHON FORM SERVICE CO.,LTD.",Other Products,False,"日本フォームサービス株式会社 nihon form service co.,ltd. "
E02450,78670,株式会社タカラトミー,"TOMY COMPANY,LTD.",Other Products,True,"株式会社タカラトミー tomy company,ltd. 78670"
E02452,64250,株式会社ユニバーサルエンターテインメント,Universal Entertainment Corporation,Machinery,True,株式会社ユニバーサルエンターテインメント universal entertainment corporation 64250
E02453,78600,エイベックス株式会社,Avex Inc.,Information & Communication,True,エイベックス株式会社 avex inc. 78600
E02456,,株式会社テムザック,TMSUK Co.,Other Products,False,株式会社テムザック tmsuk co. 
E02458,48160,東映アニメーション株式会社,"TOEI ANIMATION CO.,LTD.",Information & Communication,True,"東映アニメーション株式会社 toei animation co.,ltd. 48160"
E02459,78510,カワセコンピュータサプライ株式会社,"KAWASE COMPUTTER SUPPLIES CO., LTD.",Other Products,True,"カワセコンピュータサプライ株式会社 kawase computter supplies co., ltd. 78510"
E02462,64000,不二精機株式会社,"FUJI SEIKI CO.,LTD.",Machinery,True,"不二精機株式会社 fuji seiki co.,ltd. 64000"
E02463,,株式会社ブロッコリー,"BROCCOLI Co., Ltd.",Retail Trade,False,"株式会社ブロッコリー broccoli co., ltd. "
E02464,78470,株式会社グラファイトデザイン,GRAPHITE DESIGN INC.,Other Products,True,株式会社グラファイトデザイン graphite design inc. 78470
E02466,78460,株式会社パイロットコーポレーション,PILOT CORPORATION,Other Products,True,株式会社パイロットコーポレーション pilot corporation 78460
E02467,78440,株式会社マーベラス,Marvelous Inc.,Information & Communication,True,株式会社マーベラス marvelous inc. 78440
E02468,,株式会社フード・プラネット,"Food Planet,Inc.",Other Products,False,"株式会社フード・プラネット food planet,inc. "
E02469,62670,ゼネラルパッカー株式会社,"GENERAL PACKER CO., LTD.",Machinery,True,"ゼネラルパッカー株式会社 general packer co., ltd. 62670"
E02470,78390,株式会社ＳＨＯＥＩ,"SHOEI CO., LTD.",Other Products,True,"株式会社ｓｈｏｅｉ shoei co., ltd. 78390"
E02472,78400,フランスベッドホールディングス株式会社,"FRANCE BED HOLDINGS CO.,LTD.",Other Products,True,"フランスベッドホールディングス株式会社 france bed holdings co.,ltd. 78400"
E02474,49740,タカラバイオ株式会社,TAKARA BIO INC.,Chemicals,True,タカラバイオ株式会社 takara bio inc. 49740
E02475,64600,セガサミーホールディングス株式会社,SEGA SAMMY HOLDINGS INC.,Machinery,True,セガサミーホールディングス株式会社 sega sammy holdings inc. 64600
E02476,,マジェスティゴルフ株式会社,"MAJESTY GOLF Co., Ltd.",Other Products,False,"マジェスティゴルフ株式会社 majesty golf co., ltd. "
E02477,42380,ミライアル株式会社,"Miraial Co.,Ltd",Chemicals,True,"ミライアル株式会社 miraial co.,ltd 42380"
E02478,61590,ミクロン精密株式会社,"MICRON MACHINERY CO., LTD.",Machinery,True,"ミクロン精密株式会社 micron machinery co., ltd. 61590"
E02480,37910,株式会社ＩＧポート,"IG Port,Inc.",Information & Communication,True,"株式会社ｉｇポート ig port,inc. 37910"
E02481,78320,株式会社バンダイナムコホールディングス,Bandai Namco Holdings Inc.,Other Products,True,株式会社バンダイナムコホールディングス bandai namco holdings inc. 78320
E02483,42400,クラスターテクノロジー株式会社,"CLUSTER TECHNOLOGY CO.,LTD.",Chemicals,True,"クラスターテクノロジー株式会社 cluster technology co.,ltd. 42400"
E02484,29290,株式会社ファーマフーズ,"Pharma Foods International Co., Ltd.",Foods,True,"株式会社ファーマフーズ pharma foods international co., ltd. 29290"
E02485,78260,株式会社フルヤ金属,"FURUYA METAL CO.,LTD.",Other Products,True,"株式会社フルヤ金属 furuya metal co.,ltd. 78260"
E02486,,株式会社オプトロム,"OPTROM,INC.",Other Products,False,"株式会社オプトロム optrom,inc. "
E02487,,ダンロップスポーツ株式会社,Dunlop Sports Co.,Others,False,ダンロップスポーツ株式会社 dunlop sports co. 
E02488,62570,株式会社藤商事,"FUJISHOJI CO.,LTD.",Machinery,True,"株式会社藤商事 fujishoji co.,ltd. 62570"
E02489,38510,株式会社日本一ソフトウェア,NIPPON ICHI SOFTWARE INC.,Information & Communication,True,株式会社日本一ソフトウェア nippon ichi software inc. 38510
E02490,43690,株式会社　トリケミカル研究所,Tri Chemical Laboratories Inc.,Chemicals,True,株式会社　トリケミカル研究所 tri chemical laboratories inc. 43690
E02491,34390,株式会社三ツ知,Mitsuchi Corporation,Metal Products,True,株式会社三ツ知 mitsuchi corporation 34390
E02492,78210,前田工繊株式会社,"MAEDA KOSEN CO., LTD.",Other Products,True,"前田工繊株式会社 maeda kosen co., ltd. 78210"
E02493,34400,日創グループ株式会社,"NISSO GROUP CO.,LTD.",Metal Products,True,"日創グループ株式会社 nisso group co.,ltd. 34400"
E02494,42430,株式会社ニックス,"NIX,INC.",Chemicals,True,"株式会社ニックス nix,inc. 42430"
E02497,80010,伊藤忠商事株式会社,ITOCHU Corporation,Wholesale Trade,True,伊藤忠商事株式会社 itochu corporation 80010
E02498,80020,丸紅株式会社,Marubeni Corporation,Wholesale Trade,True,丸紅株式会社 marubeni corporation 80020
E02501,80070,高島株式会社,"Takashima & Co.,Ltd.",Wholesale Trade,True,"高島株式会社 takashima & co.,ltd. 80070"
E02503,80930,極東貿易株式会社,"Kyokuto Boeki Kaisha, Limited",Wholesale Trade,True,"極東貿易株式会社 kyokuto boeki kaisha, limited 80930"
E02505,80150,豊田通商株式会社,TOYOTA TSUSHO CORPORATION,Wholesale Trade,True,豊田通商株式会社 toyota tsusho corporation 80150
E02506,80200,兼松株式会社,KANEMATSU CORPORATION,Wholesale Trade,True,兼松株式会社 kanematsu corporation 80200
E02508,,野村トレーディング・ホールディングス株式会社,"NOMURA TRADING HOLDINGS CO.,LTD.",Wholesale Trade,False,"野村トレーディング・ホールディングス株式会社 nomura trading holdings co.,ltd. "
E02509,80140,蝶理株式会社,"CHORI CO.,LTD.",Wholesale Trade,True,"蝶理株式会社 chori co.,ltd. 80140"
E02510,80320,日本紙パルプ商事株式会社,"Japan Pulp & Paper Co., Ltd.",Wholesale Trade,True,"日本紙パルプ商事株式会社 japan pulp & paper co., ltd. 80320"
E02512,80610,西華産業株式会社,SEIKA CORPORATION,Wholesale Trade,True,西華産業株式会社 seika corporation 80610
E02513,80310,三井物産株式会社,"MITSUI & CO., LTD.",Wholesale Trade,True,"三井物産株式会社 mitsui & co., ltd. 80310"
E02514,,株式会社ＡＴグループ,"AT-Group Co., Ltd.",Retail Trade,False,"株式会社ａｔグループ at-group co., ltd. "
E02515,80570,株式会社内田洋行,"UCHIDA YOKO CO., LTD.",Wholesale Trade,True,"株式会社内田洋行 uchida yoko co., ltd. 80570"
E02516,92740,ＫＰＰグループホールディングス株式会社,"KPP GROUP HOLDINGS CO., LTD.",Wholesale Trade,True,"ｋｐｐグループホールディングス株式会社 kpp group holdings co., ltd. 92740"
E02517,80980,稲畑産業株式会社,"Inabata&Co.,Ltd.",Wholesale Trade,True,"稲畑産業株式会社 inabata&co.,ltd. 80980"
E02518,80840,株式会社ＲＹＯＤＥＮ,RYODEN CORPORATION,Wholesale Trade,True,株式会社ｒｙｏｄｅｎ ryoden corporation 80840
E02521,80160,株式会社オンワードホールディングス,"ONWARD HOLDINGS Co., Ltd.",Textiles & Apparels,True,"株式会社オンワードホールディングス onward holdings co., ltd. 80160"
E02522,80750,神鋼商事株式会社,Shinsho Corporation,Wholesale Trade,True,神鋼商事株式会社 shinsho corporation 80750
E02525,80740,ユアサ商事株式会社,"YUASA TRADING CO.,LTD.",Wholesale Trade,True,"ユアサ商事株式会社 yuasa trading co.,ltd. 80740"
E02527,80700,東京産業株式会社,"TOKYO SANGYO CO.,LTD.",Wholesale Trade,True,"東京産業株式会社 tokyo sangyo co.,ltd. 80700"
E02528,80530,住友商事株式会社,SUMITOMO CORPORATION,Wholesale Trade,True,住友商事株式会社 sumitomo corporation 80530
E02529,80580,三菱商事株式会社,Mitsubishi Corporation,Wholesale Trade,True,三菱商事株式会社 mitsubishi corporation 80580
E02530,80410,ＯＵＧホールディングス株式会社,OUG Holdings Inc.,Wholesale Trade,True,ｏｕｇホールディングス株式会社 oug holdings inc. 80410
E02534,80180,三共生興株式会社,"SANKYO SEIKO CO.,LTD.",Wholesale Trade,True,"三共生興株式会社 sankyo seiko co.,ltd. 80180"
E02535,80650,佐藤商事株式会社,SATO SHO-JI CORPORATION,Wholesale Trade,True,佐藤商事株式会社 sato sho-ji corporation 80650
E02536,,日販グループホールディングス株式会社,Nippon Publishing Group Holdings Co.,Wholesale Trade,False,日販グループホールディングス株式会社 nippon publishing group holdings co. 
E02537,,株式会社日教販,Nikkyohan Co.,Wholesale Trade,False,株式会社日教販 nikkyohan co. 
E02538,,株式会社トーハン,TOHAN CORPORATION,Wholesale Trade,False,株式会社トーハン tohan corporation 
E02541,,東都水産株式会社,東都水産株式会社,Others,False,東都水産株式会社  
E02542,30040,神栄株式会社,SHINYEI KAISHA,Wholesale Trade,True,神栄株式会社 shinyei kaisha 30040
E02543,,東燃ゼネラル石油株式会社,TonenGeneral Sekiyu K.K.,Oil & Coal Products,False,東燃ゼネラル石油株式会社 tonengeneral sekiyu k.k. 
E02544,82910,日産東京販売ホールディングス株式会社,"NISSAN TOKYO SALES HOLDINGS CO., LTD.",Retail Trade,True,"日産東京販売ホールディングス株式会社 nissan tokyo sales holdings co., ltd. 82910"
E02547,30230,ラサ商事株式会社,Rasa Corporation,Wholesale Trade,True,ラサ商事株式会社 rasa corporation 30230
E02548,31760,三洋貿易株式会社,"Sanyo Trading Co., Ltd.",Wholesale Trade,True,"三洋貿易株式会社 sanyo trading co., ltd. 31760"
E02549,81010,株式会社ＧＳＩクレオス,GSI Creos Corporation,Wholesale Trade,True,株式会社ｇｓｉクレオス gsi creos corporation 81010
E02551,,東工コーセン株式会社,TOKOKOSEN  CORP.,Wholesale Trade,False,東工コーセン株式会社 tokokosen  corp. 
E02552,80120,長瀬産業株式会社,"NAGASE & CO., LTD.",Wholesale Trade,True,"長瀬産業株式会社 nagase & co., ltd. 80120"
E02553,74850,岡谷鋼機株式会社,"OKAYA&CO.,LTD.",Wholesale Trade,True,"岡谷鋼機株式会社 okaya&co.,ltd. 74850"
E02554,80780,阪和興業株式会社,"HANWA CO.,LTD.",Wholesale Trade,True,"阪和興業株式会社 hanwa co.,ltd. 80780"
E02556,,小泉株式会社,"koizumi co.,ltd",Wholesale Trade,False,"小泉株式会社 koizumi co.,ltd "
E02558,74510,三菱食品株式会社,"Mitsubishi Shokuhin Co., Ltd.",Wholesale Trade,True,"三菱食品株式会社 mitsubishi shokuhin co., ltd. 74510"
E02560,80510,株式会社山善,YAMAZEN CORPORATION,Wholesale Trade,True,株式会社山善 yamazen corporation 80510
E02561,80760,株式会社カノークス,CANOX CORPORATION,Wholesale Trade,True,株式会社カノークス canox corporation 80760
E02562,,新生紙パルプ商事株式会社,SHINSEI PULP&PAPER COMPANY LIMITED,Wholesale Trade,False,新生紙パルプ商事株式会社 shinsei pulp&paper company limited 
E02563,81030,明和産業株式会社,Meiwa Corporation,Wholesale Trade,True,明和産業株式会社 meiwa corporation 81030
E02564,,昭光通商株式会社,"SHOKO CO., LTD",Wholesale Trade,False,"昭光通商株式会社 shoko co., ltd "
E02565,,三国商事株式会社,"MIKUNI SHOJI CO.,LTD.",Wholesale Trade,False,"三国商事株式会社 mikuni shoji co.,ltd. "
E02566,80300,中央魚類株式会社,"Chuo Gyorui Co., Ltd.",Wholesale Trade,True,"中央魚類株式会社 chuo gyorui co., ltd. 80300"
